0,2,Thu Nov  2 13:01:19 2023,288,288
0,1,Thu Nov  2 13:01:19 2023,1138,1138
0,2,Thu Nov  2 13:01:19 2023,289,289
0,1,Thu Nov  2 13:01:19 2023,1139,1139
0,2,Thu Nov  2 13:01:19 2023,290,290
0,1,Thu Nov  2 13:01:19 2023,1139,1139
0,2,Thu Nov  2 13:01:19 2023,291,291
0,1,Thu Nov  2 13:01:19 2023,1139,1139
0,2,Thu Nov  2 13:01:19 2023,290,290
0,1,Thu Nov  2 13:01:19 2023,1138,1138
0,2,Thu Nov  2 13:01:19 2023,290,290
0,1,Thu Nov  2 13:01:19 2023,1139,1139
0,2,Thu Nov  2 13:01:19 2023,290,290
0,1,Thu Nov  2 13:01:19 2023,1140,1140
0,2,Thu Nov  2 13:01:19 2023,292,292
0,1,Thu Nov  2 13:01:19 2023,1142,1142
0,2,Thu Nov  2 13:01:19 2023,294,294
0,1,Thu Nov  2 13:01:20 2023,1146,1146
0,1,Thu Nov  2 13:01:20 2023,1148,1148
0,1,Thu Nov  2 13:01:20 2023,1149,1149
0,1,Thu Nov  2 13:01:20 2023,1150,1150
0,1,Thu Nov  2 13:01:20 2023,1150,1150
0,2,Thu Nov  2 13:01:20 2023,303,303
0,1,Thu Nov  2 13:01:20 2023,1153,1153
0,1,Thu Nov  2 13:01:21 2023,1154,1154
0,1,Thu Nov  2 13:01:21 2023,1154,1154
0,1,Thu Nov  2 13:01:21 2023,1156,1156
0,1,Thu Nov  2 13:01:21 2023,1156,1156
0,1,Thu Nov  2 13:01:21 2023,1156,1156
0,2,Thu Nov  2 13:01:21 2023,310,310
0,1,Thu Nov  2 13:01:21 2023,1155,1155
0,2,Thu Nov  2 13:01:21 2023,314,314
0,1,Thu Nov  2 13:01:21 2023,1156,1156
0,2,Thu Nov  2 13:01:21 2023,315,315
0,1,Thu Nov  2 13:01:21 2023,1247,1247
0,2,Thu Nov  2 13:01:21 2023,1158,1158
0,1,Thu Nov  2 13:01:21 2023,312,312
0,1,Thu Nov  2 13:01:21 2023,1247,1247
0,2,Thu Nov  2 13:01:21 2023,1158,1158
0,2,Thu Nov  2 13:01:21 2023,314,314
0,1,Thu Nov  2 13:01:21 2023,1250,1250
0,3,Thu Nov  2 13:01:21 2023,1158,1158
0,2,Thu Nov  2 13:01:21 2023,316,316
0,3,Thu Nov  2 13:01:21 2023,1159,1159
0,2,Thu Nov  2 13:01:21 2023,316,316
0,1,Thu Nov  2 13:01:21 2023,1248,1248
0,3,Thu Nov  2 13:01:21 2023,1159,1159
0,3,Thu Nov  2 13:01:21 2023,1159,1159
0,2,Thu Nov  2 13:01:21 2023,320,320
0,3,Thu Nov  2 13:01:21 2023,1159,1159
0,2,Thu Nov  2 13:01:22 2023,1616,1616
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1161,1161
0,2,Thu Nov  2 13:01:22 2023,1616,1616
0,1,Thu Nov  2 13:01:22 2023,1256,1256
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1162,1162
0,1,Thu Nov  2 13:01:22 2023,1256,1256
0,2,Thu Nov  2 13:01:22 2023,320,320
0,4,Thu Nov  2 13:01:22 2023,1614,1614
0,2,Thu Nov  2 13:01:22 2023,319,319
0,1,Thu Nov  2 13:01:22 2023,1256,1256
0,3,Thu Nov  2 13:01:22 2023,1166,1166
0,1,Thu Nov  2 13:01:22 2023,1257,1257
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1166,1166
0,1,Thu Nov  2 13:01:22 2023,1257,1257
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1166,1166
0,1,Thu Nov  2 13:01:22 2023,1258,1258
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1168,1168
0,1,Thu Nov  2 13:01:22 2023,1257,1257
0,2,Thu Nov  2 13:01:22 2023,319,319
0,3,Thu Nov  2 13:01:22 2023,1166,1166
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1168,1168
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1168,1168
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1170,1170
0,2,Thu Nov  2 13:01:23 2023,324,324
0,2,Thu Nov  2 13:01:23 2023,326,326
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,2,Thu Nov  2 13:01:23 2023,322,322
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,2,Thu Nov  2 13:01:23 2023,322,322
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,2,Thu Nov  2 13:01:23 2023,326,326
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,1,Thu Nov  2 13:01:23 2023,1256,1256
0,2,Thu Nov  2 13:01:23 2023,326,326
0,3,Thu Nov  2 13:01:23 2023,1171,1171
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,1,Thu Nov  2 13:01:23 2023,1251,1251
